0.05	0.4	90.9861
0.05	0.41	91.1453
0.05	0.42	91.295
0.05	0.43	91.436
0.05	0.44	91.5687
0.05	0.45	91.6936
0.05	0.46	91.8113
0.05	0.47	91.9221
0.05	0.48	92.0264
0.05	0.49	92.1245
0.05	0.5	92.2168
0.05	0.51	92.3035
0.05	0.52	92.3849
0.05	0.53	92.4613
0.05	0.54	92.5328
0.05	0.55	92.5996
0.05	0.56	92.662
0.05	0.57	92.7202
0.05	0.58	92.7741
0.05	0.59	92.8241
0.05	0.6	92.8703
0.05	0.61	92.9127
0.05	0.62	92.9514
0.05	0.63	92.9866
0.05	0.64	93.0184
0.05	0.65	93.0468
0.05	0.66	93.0718
0.05	0.67	93.0936
0.05	0.68	93.1122
0.05	0.69	93.1276
0.05	0.7	93.1399
0.05	0.71	93.1491
0.05	0.72	93.1552
0.05	0.73	93.1583
0.05	0.74	93.1583
0.05	0.75	93.1552
0.05	0.76	93.1491
0.05	0.77	93.1399
0.05	0.78	93.1276
0.05	0.79	93.1122
0.05	0.8	93.0936
0.05	0.81	93.0718
0.05	0.82	93.0468
0.05	0.83	93.0184
0.05	0.84	92.9866
0.05	0.85	92.9514
0.05	0.86	92.9127
0.05	0.87	92.8703
0.05	0.88	92.8241
0.05	0.89	92.7741
0.05	0.9	92.7202
0.05	0.91	92.662
0.05	0.92	92.5996
0.05	0.93	92.5328
0.05	0.94	92.4613
0.05	0.95	92.3849
0.05	0.96	92.3035
0.05	0.97	92.2168
0.05	0.98	92.1245
0.05	0.99	92.0264
0.05	1	91.9221
0.05	1.01	91.8113
0.05	1.02	91.6936
0.05	1.03	91.5687
0.05	1.04	91.436
0.05	1.05	91.295
0.05	1.06	91.1453
0.05	1.07	90.9861
0.05	1.08	90.817
0.05	1.09	90.637
0.05	1.1	90.4455
0.05	1.11	90.2415
0.05	1.12	90.024
0.05	1.13	89.7919
0.05	1.14	89.5439
0.05	1.15	89.2787
0.05	1.16	88.9947
0.05	1.17	88.69
0.05	1.18	88.3627
0.05	1.19	88.0104
0.05	1.2	87.6306
0.05	1.21	87.2203
0.05	1.22	86.7759
0.05	1.23	86.2935
0.05	1.24	85.7685
0.05	1.25	85.1954
0.05	1.26	84.5678
0.05	1.27	83.8782
0.05	1.28	83.1176
0.05	1.29	82.2752
0.05	1.3	81.3381
0.05	1.31	80.2905
0.05	1.32	79.1129
0.05	1.33	77.7816
0.05	1.34	76.2665
0.05	1.35	74.5301
0.05	1.36	72.5247
0.05	1.37	70.1891
0.05	1.38	67.4447
0.05	1.39	64.19
0.05	1.4	60.2941
0.05	1.41	55.5904
0.05	1.42	49.8734
0.05	1.43	42.9053
0.05	1.44	34.4483
0.05	1.45	24.3473
0.05	1.46	12.6873
0.05	1.47	0

0.06	0	0
0.06	0.01	10.5726
0.06	0.02	20.5473
0.06	0.03	29.5338
0.06	0.04	37.3804
0.06	0.05	44.1057
0.06	0.06	49.8177
0.06	0.07	54.6565
0.06	0.08	58.7625
0.06	0.09	62.2612
0.06	0.1	65.2593
0.06	0.11	67.8447
0.06	0.12	70.0888
0.06	0.13	72.0492
0.06	0.14	73.7725
0.06	0.15	75.2961
0.06	0.16	76.6507
0.06	0.17	77.8612
0.06	0.18	78.9481
0.06	0.19	79.9282
0.06	0.2	80.8157
0.06	0.21	81.6223
0.06	0.22	82.3579
0.06	0.23	83.0309
0.06	0.24	83.6485
0.06	0.25	84.2167
0.06	0.26	84.7408
0.06	0.27	85.2253
0.06	0.28	85.6743
0.06	0.29	86.091
0.06	0.3	86.4786
0.06	0.31	86.8396
0.06	0.32	87.1765
0.06	0.33	87.4912
0.06	0.34	87.7856
0.06	0.35	88.0613
0.06	0.36	88.3198
0.06	0.37	88.5624
0.06	0.38	88.7902
0.06	0.39	89.0043
0.06	0.4	89.2057
0.06	0.41	89.3951
0.06	0.42	89.5735
0.06	0.43	89.7414
0.06	0.44	89.8996
0.06	0.45	90.0485
0.06	0.46	90.1888
0.06	0.47	90.3209
0.06	0.48	90.4453
0.06	0.49	90.5624
0.06	0.5	90.6725
0.06	0.51	90.7759
0.06	0.52	90.8731
0.06	0.53	90.9642
0.06	0.54	91.0496
0.06	0.55	91.1294
0.06	0.56	91.2039
0.06	0.57	91.2733
0.06	0.58	91.3378
0.06	0.59	91.3975
0.06	0.6	91.4526
0.06	0.61	91.5032
0.06	0.62	91.5495
0.06	0.63	91.5916
0.06	0.64	91.6295
0.06	0.65	91.6634
0.06	0.66	91.6933
0.06	0.67	91.7194
0.06	0.68	91.7416
0.06	0.69	91.76
0.06	0.7	91.7747
0.06	0.71	91.7857
0.06	0.72	91.793
0.06	0.73	91.7967
0.06	0.74	91.7967
0.06	0.75	91.793
0.06	0.76	91.7857
0.06	0.77	91.7747
0.06	0.78	91.76
0.06	0.79	91.7416
0.06	0.8	91.7194
0.06	0.81	91.6933
0.06	0.82	91.6634
0.06	0.83	91.6295
0.06	0.84	91.5916
0.06	0.85	91.5495
0.06	0.86	91.5032
0.06	0.87	91.4526
0.06	0.88	91.3975
0.06	0.89	91.3378
0.06	0.9	91.2733
0.06	0.91	91.2039
0.06	0.92	91.1294
0.06	0.93	91.0496
0.06	0.94	90.9642
0.06	0.95	90.8731
0.06	0.96	90.7759
0.06	0.97	90.6725
0.06	0.98	90.5624
0.06	0.99	90.4453
0.06	1	90.3209
0.06	1.01	90.1888
0.06	1.02	90.0485
0.06	1.03	89.8996
0.06	1.04	89.7414
0.06	1.05	89.5735
0.06	1.06	89.3951
0.06	1.07	89.2057
0.06	1.08	89.0043
0.06	1.09	88.7902
